Dates|S 1 Comdty_PX_LAST|C 1 Comdty_PX_LAST|W 1 Comdty_PX_LAST|SM1 Comdty_PX_LAST|BO1 Comdty_PX_LAST|AK1 Comdty_PX_LAST|AE1 Comdty_PX_LAST|SH1 Comdty_PX_LAST|DL1 Comdty_PX_LAST|DDGSFVGM Comdty_PX_LAST|BCOM Index_PX_LAST|BCOMTR Index_PX_LAST|DBC US Equity_PX_LAST|CCI Index_PX_LAST|USDCAD Curncy_PX_LAST|BB_MA|BB_UPPER|BB_LOWER|EMAVG
2017-08-08|967.0|369.75|457.0|309.5|33.87|3867|2820|6200|1.594|177|83.9424|170.5584|14.86|407.65|1.2667|985.5875|1023.1039214044996|948.0710785955004|965.48401475482
2017-08-09|966.0|372.25|459.5|308.3|34.19|3867|2820|6200|1.591|177|84.415|171.5236|14.96|409.07|1.27|982.85|1017.5913298536484|948.1086701463516|965.6560098365468
2017-08-10|934.0|357.25|440.5|295.8|33.79|3876|2820|6200|1.55|174|83.5388|169.7483|14.73|403.87|1.2744|980.775|1021.4714064752652|940.0785935247349|955.104006557698
2017-08-11|938.25|360.75|439.25|299.5|33.63|3858|2820|6200|1.575|174|83.6958|170.0723|14.78|405.42|1.2677|978.2375|1022.7188092770436|933.7561907229564|949.4860043717988
2017-08-14|932.75|362.75|441.0|298.7|33.42|3802|2820|5888|1.58|174|83.1124|168.9014|14.65|402.71|1.2722|975.625|1024.163258106364|927.086741893636|943.9073362478658
2017-08-15|921.75|355.25|429.5|295.8|32.71|3789|2775|6146|1.551|174|82.5202|167.7027|14.58|397.33|1.2757|972.2375|1025.6421989973728|918.8328010026272|936.5215574985772
2017-08-16|921.75|352.5|419.25|294.6|32.85|3783|2760|6090|1.531|174|82.5834|167.8359|14.54|395.44|1.2618|968.3375|1024.459081187632|912.2159188123676|931.5977049990516
2017-08-17|930.25|350.5|414.0|296.1|33.21|3791|2765|6090|1.51|174|82.6799|168.0368|14.58|396.28|1.2682|964.1875|1018.6617771865768|909.7132228134232|931.1484699993678
2017-08-18|937.5|352.0|416.0|297.2|33.61|3793|2773|6110|1.507|174|83.231|169.1615|14.84|396.95|1.2585|960.6125|1012.159923553462|909.065076446538|933.2656466662452
2017-08-21|932.5|349.0|409.5|295.8|33.8|3808|2769|6156|1.539|174|83.0355|168.7786|14.66|395.44|1.2558|957.3625|1007.370618090966|907.354381909034|933.0104311108304
2017-08-22|933.75|346.0|402.25|295.3|34.06|3805|2752|6196|1.541|174|82.9827|168.6759|14.7|394.12|1.2565|954.975|1004.7042419005156|905.2457580994844|933.256954073887
2017-08-23|935.0|342.0|403.25|293.3|34.72|3823|2756|6244|1.52|174|83.2723|169.2693|14.83|395.53|1.2554|952.2875|1000.2015571753218|904.3734428246782|933.8379693825914
2017-08-24|941.25|342.0|409.0|297.6|34.78|3809|2750|6250|1.51|174|83.5111|169.7595|14.82|397.74|1.252|949.6125|993.5543578919916|905.6706421080082|936.308646255061
2017-08-25|939.0|338.75|409.5|296.4|34.61|3807|2763|6238|1.5|174|83.2926|169.32|14.79|397.92|1.2481|946.525|983.83816791697|909.21183208303|937.2057641700408
2017-08-28|935.25|336.0|400.0|295.5|34.59|3818|2778|6226|1.515|174|83.4221|169.5973|14.8|399.29|1.2508|943.5625|973.9314294345388|913.1935705654612|936.5538427800273
2017-08-29|930.75|333.5|402.75|294.6|34.28|3801|2764|6192|1.514|174|83.5025|169.7656|14.8|397.3|1.2512|941.8875|971.1840334980096|912.5909665019904|934.6192285200184
2017-08-30|923.0|329.5|403.5|292.4|34.33|3782|2745|6154|1.489|174|83.0726|168.8965|14.69|396.74|1.2621|939.5|966.7070762854078|912.2929237145922|930.7461523466789
2017-08-31|936.25|342.25|410.25|294.3|34.71|3770|2724|6128|1.547|168|84.6565|172.1214|15.1|405.42|1.2482|938.6125|965.0158496927946|912.2091503072052|932.5807682311192
2017-09-01|949.5|355.25|438.75|295.5|35.42|3748|2730|6180|1.494|168|84.9775|172.7789|15.12|406.63|1.2394|938.475|964.6202194483044|912.3297805516956|938.2205121540796
2017-09-04|949.5|355.25|438.75|295.5|35.42|3748|2737|6216|1.494|168|84.9775|172.7789|15.12|406.63|1.2416|938.7|965.7807126937236|911.6192873062764|948.3136747693864
2017-09-05|968.5|358.5|443.0|304.8|35.19|3748|2737|6216|1.505|168|85.3689|173.5943|15.15|411.06|1.2374|938.7|965.7807126937236|911.6192873062764|948.3136747693864
2017-09-06|971.0|361.0|445.75|305.6|35.3|3738|2750|6254|1.515|168|85.7239|174.3212|15.3|411.42|1.2226|938.9|966.8586301524234|910.9413698475764|955.8757831795908
2017-09-07|968.75|355.25|437.25|304.2|35.18|3738|2750|6234|1.526|170|85.662|174.2003|15.29|411.37|1.2115|939.0375|967.5494602097084|910.5255397902916|960.167188786394
2017-09-08|962.0|356.75|437.75|302.4|34.68|3738|2764|6192|1.535|170|84.7622|172.3753|15.12|411.34|1.2159|940.4375|970.5285597187936|910.3464402812064|960.778125857596
2017-09-11|960.0|357.5|434.75|300.4|34.88|3738|2756|6178|1.544|170|84.8861|172.6421|15.15|410.23|1.211|941.525|972.7711597640414|910.2788402359586|960.5187505717308
2017-09-12|950.5|351.5|442.0|296.7|34.93|3738|2756|6140|1.55|170|84.797|172.4659|15.19|409.04|1.2186|942.4125|973.619580526701|911.205419473299|957.1791670478206
2017-09-13|960.5|351.5|443.25|302.1|34.83|3738|2756|6140|1.563|170|84.9646|172.8117|15.26|411.4|1.2172|944.35|974.9916383373996|913.7083616626004|958.2861113652136
2017-09-14|976.0|354.25|443.0|309.5|34.83|3748|2741|6188|1.545|172|85.0966|173.0851|15.27|410.83|1.2165|947.0625|978.8063478291464|915.3186521708536|964.1907409101424
2017-09-15|968.75|354.75|449.0|308.0|34.56|3754|2766|6448|1.545|172|85.1949|173.2901|15.34|412.87|1.2198|948.9875|981.0871397954868|916.8878602045132|965.710493940095
2017-09-18|967.75|351.5|443.5|309.0|34.19|3710|2763|6448|1.566|172|85.0828|173.0769|15.32|411.05|1.2291|950.5|983.1381678407352|917.8618321592648|966.3903292933968
2017-09-19|965.5|348.25|443.0|305.0|34.52|3758|2774|6448|1.557|172|84.842|172.5921|15.29|408.77|1.2292|952.15|984.3145767887594|919.9854232112406|966.0935528622643
2017-09-20|970.0|350.0|449.75|306.3|34.67|3747|2774|6448|1.538|172|85.5913|174.1214|15.42|411.89|1.2323|953.9625|985.8597079499132|922.0652920500868|967.3957019081764
2017-09-21|970.75|350.25|452.5|309.0|34.1|3733|2774|6448|1.511|174|84.7825|172.4811|15.36|408.57|1.2327|955.75|987.1999602543468|924.3000397456532|968.5138012721176
2017-09-22|984.25|353.5|449.5|315.0|33.99|3733|2812|6448|1.514|174|84.8572|172.638|15.42|407.33|1.2339|957.9|990.9304405056912|924.8695594943088|973.7592008480784
2017-09-25|971.25|353.75|454.0|310.1|33.78|3726|2823|6448|1.527|174|85.3276|173.6103|15.68|407.65|1.2371|959.5125|991.8360498514628|927.1889501485372|972.9228005653856
2017-09-26|963.5|352.25|453.75|308.8|33.23|3749|2822|6448|1.527|174|84.7846|172.5105|15.54|405.29|1.2349|960.925|991.2940220454988|930.555977954501|969.7818670435904
2017-09-27|965.5|354.0|461.5|308.8|33.02|3749|2821|6448|1.515|174|84.8375|172.6232|15.48|406.78|1.2477|962.6625|989.7232072154444|935.6017927845558|968.3545780290603
2017-09-28|959.5|352.5|455.0|306.8|32.59|3764|2797|6448|1.55|175|84.6352|172.2165|15.48|405.51|1.2428|964.4875|984.6452993590568|944.329700640943|965.4030520193736
2017-09-29|968.25|355.25|448.25|311.5|32.57|3718|2800|6448|1.506|175|84.4599|171.8648|15.4|406.17|1.2472|966.0875|981.5618941723092|950.6131058276908|966.3520346795824
2017-10-02|957.25|351.5|444.75|313.6|32.52|3718|2800|6448|1.462|175|83.7066|170.3471|15.27|406.6|1.2508|966.475|980.5975882896868|952.3524117103132|963.3180231197216
2017-10-03|955.25|349.5|448.0|311.5|32.75|3718|2800|6448|1.452|175|83.739|170.4179|15.28|406.73|1.2487|965.8125|980.714576197631|950.910423802369|960.6286820798146
2017-10-04|958.25|348.25|442.0|311.0|33.23|3718|2800|6448|1.436|175|83.9563|170.8652|15.3|407.88|1.2476|965.175|980.225|950.125|959.8357880532096
2017-10-05|968.25|349.5|440.75|316.9|33.0|3718|2800|6448|1.438|175|84.5847|172.149|15.47|410.39|1.2565|965.15|980.1778075579906|950.1221924420094|962.6405253688066
2017-10-06|972.25|350.0|443.5|319.2|32.95|3718|2800|6448|1.42|175|83.9256|170.8126|15.23|408.6|1.2529|965.6625|980.9229677189136|950.4020322810866|965.8436835792044
2017-10-09|966.75|349.5|436.0|315.5|33.26|3718|2855|6104|1.415|175|84.0669|171.1152|15.24|408.38|1.2551|966.0|981.0416089564914|950.9583910435086|966.145789052803
2017-10-10|966.0|349.25|435.25|316.2|33.11|3718|2818|6078|1.42|175|84.8206|172.6544|15.42|412.58|1.2515|966.775|980.0338649589625|953.5161350410376|966.0971927018688
2017-10-11|965.25|346.0|433.25|314.9|33.15|3731|2807|6078|1.425|175|84.7701|172.5568|15.45|412.98|1.2458|967.0125|979.9802243570336|954.0447756429666|965.8147951345792
2017-10-12|992.0|349.0|430.5|326.3|33.28|3731|2808|6078|1.426|179|85.1301|173.2948|15.43|413.0|1.2475|967.8125|984.3751650935168|951.2498349064832|974.543196756386
2017-10-13|1000.25|352.75|439.5|328.6|33.69|3720|2870|6078|1.431|179|85.8947|174.8566|15.58|414.96|1.2468|969.3875|991.1742362172492|947.6007637827508|983.1121311709242
2017-10-16|991.0|350.5|436.5|324.5|33.59|3720|2890|6078|1.419|179|85.9946|175.0756|15.62|414.29|1.2518|970.55|994.259491770175|946.8405082298248|985.7414207806162
2017-10-17|984.75|350.0|434.75|321.6|33.59|3646|2901|6078|1.428|179|85.4857|174.045|15.6|412.46|1.2522|971.5125|995.877677508075|947.1473224919253|985.4109471870776
2017-10-18|984.25|348.5|430.0|321.8|33.41|3646|2888|6022|1.411|179|85.3089|173.6902|15.59|411.19|1.2467|972.225|997.1974348031986|947.2525651968016|985.0239647913852
2017-10-19|986.5|349.0|432.75|321.4|33.83|3646|2896|6022|1.392|177|85.3931|173.867|15.52|413.01|1.2485|973.0125|998.7314011234928|947.2935988765072|985.51597652759
2017-10-20|978.75|344.5|426.0|317.1|34.16|3646|2896|6022|1.386|177|85.2688|173.6191|15.6|412.58|1.2627|972.7375|998.0848248095336|947.3901751904664|983.2606510183934
2017-10-23|980.75|351.25|436.75|315.9|34.63|3596|2888|5992|1.419|177|85.6115|174.3328|15.6|413.89|1.2647|973.2125|998.785569330841|947.639430669159|982.4237673455956
2017-10-24|975.5|352.75|438.0|314.2|34.34|3596|2883|5990|1.42|177|86.0405|175.2117|15.76|414.76|1.2675|973.8125|999.00618720533|948.61881279467|980.115844897064
2017-10-25|975.5|351.0|435.5|315.4|34.26|3596|2925|5990|1.396|177|85.891|174.9125|15.78|414.2|1.2796|974.3125|999.221772871764|949.403227128236|978.577229931376
2017-10-26|971.25|350.5|431.75|312.1|34.5|3585|2898|5990|1.389|176|85.9153|174.9675|15.85|414.32|1.2847|974.9|998.9225935319232|950.8774064680769|976.1348199542508
2017-10-27|975.25|348.75|427.25|312.1|34.84|3520|2904|5990|1.395|176|85.8652|174.8708|15.93|414.4|1.2808|975.25|999.0780297129244|951.4219702870756|975.8398799695004
2017-10-30|972.75|348.75|424.75|312.3|34.68|3514|2882|5990|1.425|176|86.1478|175.4625|15.97|416.22|1.2833|976.025|998.4263950458449|953.6236049541552|974.8099199796673
2017-10-31|973.75|345.75|418.5|311.8|34.75|3511|2996|5952|1.43|176|86.1882|175.5502|16.01|415.31|1.2888|976.95|997.275230625998|956.6247693740022|974.4566133197782
2017-11-01|991.25|348.25|418.0|313.6|34.9|3511|2900|5952|1.451|176|86.5381|176.2685|16.02|417.39|1.2865|978.6|997.9179967905578|959.2820032094422|980.0544088798522
2017-11-02|999.25|350.5|426.0|317.4|34.86|3511|2808|5952|1.427|175|86.6923|176.588|16.12|417.93|1.2809|980.15|1000.824501203173|959.475498796827|986.4529392532348
2017-11-03|986.75|348.25|425.75|313.9|34.42|3511|2808|5952|1.459|175|86.8778|176.9714|16.22|418.16|1.2764|980.875|1001.4069872394272|960.3430127605728|986.5519595021566
2017-11-06|994.0|348.0|430.75|316.1|34.73|3511|2808|5952|1.48|175|88.1545|179.5888|16.53|423.96|1.2704|982.2375|1002.453505416501|962.0214945834988|989.0346396681044
2017-11-07|996.0|347.75|427.25|315.5|35.02|3511|2808|5952|1.468|175|87.5385|178.3399|16.43|422.18|1.2777|983.7375|1003.3547596200386|964.1202403799612|991.356426445403
2017-11-08|998.5|348.25|426.75|315.2|35.37|3511|2808|5952|1.446|175|87.6437|178.56|16.4|423.67|1.2729|985.4|1004.081809334216|966.718190665784|993.7376176302688
2017-11-09|985.0|341.5|429.0|311.8|35.14|3511|2808|5952|1.44|182|87.4571|178.1858|16.43|423.38|1.2683|985.05|1003.4847497948846|966.6152502051152|990.8250784201792
2017-11-10|987.0|343.5|431.5|314.5|34.81|3511|2808|5952|1.456|182|87.2811|177.833|16.4|423.35|1.2682|984.3875|1001.4941324856763|967.2808675143236|989.5500522801196
2017-11-13|974.25|342.25|424.25|311.3|34.33|3511|2808|5952|1.442|182|87.2035|177.6926|16.35|422.75|1.2733|983.55|1000.9177862722916|966.1822137277084|984.4500348534132
2017-11-14|967.75|337.5|428.0|310.3|34.01|3511|2840|5952|1.405|182|86.1605|175.5733|16.13|419.1|1.2731|982.7|1001.3652082763628|964.0347917236372|978.883356568942
2017-11-15|976.25|338.25|420.0|311.3|34.75|3616|2840|5998|1.408|182|86.0009|175.2542|16.11|418.5|1.2764|982.3|1001.1570941557812|963.4429058442188|978.0055710459616
2017-11-16|972.0|336.5|421.5|310.5|34.43|3621|2881|5894|1.39|183|85.6633|174.5724|16.06|418.59|1.2757|981.575|1000.8409674036888|962.3090325963112|976.003714030641
2017-11-17|990.5|343.0|427.25|318.2|34.44|3617|2881|5894|1.415|183|86.7657|176.8249|16.32|422.35|1.2763|982.1625|1001.761782512378|962.5632174876222|980.8358093537609
2017-11-20|990.0|345.0|422.0|319.8|33.95|3635|2881|5894|1.398|183|86.1931|175.6763|16.19|419.16|1.282|982.625|1002.5036946251508|962.7463053748492|983.890539569174
2017-11-21|989.0|345.0|424.75|318.3|34.17|3662|2841|5702|1.392|183|86.4733|176.2537|16.3|420.31|1.2778|983.3|1003.0816834470678|963.518316552932|985.593693046116
2017-11-22|997.25|345.25|422.75|324.4|34.05|3686|2949|5808|1.397|183|87.04|177.4149|16.39|423.11|1.2696|984.3875|1004.7181880109848|964.0568119890152|989.4791286974108
2017-11-23|997.25|345.25|422.75|324.4|34.05|3682|2947|5808|1.397|183|87.04|177.4149|16.39|423.11|1.2713|985.4875|1005.2279882158472|965.7470117841528|990.7360857982738
2017-11-24|993.25|342.25|415.75|323.8|33.94|3683|2947|5808|1.371|183|86.9996|177.3454|16.44|422.53|1.2712|985.4875|1005.2279882158472|965.7470117841528|990.7360857982738
2017-11-27|996.0|338.75|409.5|327.1|33.6|3667|2940|5808|1.384|183|86.9032|177.1678|16.41|422.57|1.2769|986.525|1006.1851754824314|966.8648245175684|992.490723865516
2017-11-28|993.0|336.25|410.75|323.5|34.0|3666|2940|5808|1.357|183|86.7248|176.8105|16.34|422.41|1.2815|987.5375|1006.3219849543448|968.7530150456554|992.6604825770108
2017-11-29|992.5|339.0|416.5|325.0|33.95|3652|2929|5808|1.352|183|86.4388|176.2337|16.23|422.45|1.2865|988.475|1006.2583489534452|970.6916510465549|992.606988384674
2017-11-30|985.75|341.75|409.25|324.5|33.75|3597|2901|5808|1.343|185|85.7033|174.7404|16.16|419.26|1.2897|988.2|1005.9732945736012|970.4267054263988|990.3213255897826
2017-12-01|994.25|358.75|438.5|330.2|33.69|3574|2900|5808|1.364|185|86.4793|176.329|16.3|422.26|1.2685|987.95|1005.2283101025536|970.6716898974466|991.6308837265218
2017-12-04|998.5|353.5|435.25|337.5|33.44|3587|2900|5808|1.361|185|85.7451|174.8508|16.1|419.19|1.2673|988.5375|1006.401762509267|970.6732374907332|993.9205891510146
2017-12-05|1008.5|353.75|432.75|343.3|33.5|3577|2886|5808|1.358|185|85.0298|173.3984|16.1|415.33|1.2691|989.2625|1009.0301977668114|969.4948022331888|998.7803927673432
2017-12-06|1002.75|352.75|425.25|342.3|33.17|3582|2886|5808|1.317|185|84.1074|171.5237|15.83|410.64|1.2789|989.6|1010.0355083127384|969.1644916872616|1000.1035951782288
2017-12-07|992.0|351.5|421.5|335.2|33.33|3497|2886|5808|1.315|191|83.8016|170.9061|15.88|407.42|1.2854|989.275|1009.3373403420438|969.212659657956|997.402396785486
2017-12-08|989.75|352.75|419.0|331.7|33.62|3436|2886|5808|1.329|191|84.0109|171.3391|15.96|407.23|1.2848|989.5125|1009.4790188503156|969.5459811496846|994.8515978569908
2017-12-11|982.5|349.0|413.5|327.7|33.46|3455|2943|5808|1.316|191|84.2183|171.7806|16.0|406.49|1.2856|989.2875|1009.4625309789104|969.1124690210896|990.7343985713272
2017-12-12|975.75|347.75|410.75|324.7|33.45|3470|2945|5808|1.295|191|83.4281|170.1751|15.86|402.41|1.2866|989.3625|1009.3233836227256|969.4016163772742|985.7395990475516
2017-12-13|979.25|349.0|416.75|326.8|33.21|3480|2945|5808|1.295|191|83.4683|170.2634|15.79|403.92|1.2817|989.9375|1007.9415793988474|971.9334206011526|983.5763993650344
2017-12-14|967.75|348.5|418.25|321.6|33.18|3477|2939|5808|1.274|200|83.8374|171.0226|15.84|404.54|1.2797|989.5125|1009.1189243297956|969.9060756702044|978.300932910023
2017-12-15|967.25|347.5|418.25|320.6|33.16|3467|2905|5602|1.262|200|84.053|171.4686|15.84|405.7|1.2866|989.275|1009.816969233742|968.733030766258|974.617288606682
2017-12-18|961.5|347.0|420.5|318.5|33.02|3471|2900|5612|1.269|200|84.4705|172.3392|15.91|407.77|1.2862|987.825|1011.6483603842952|964.001639615705|970.2448590711214
2017-12-19|956.0|347.5|419.5|315.2|33.22|3470|2894|5566|1.268|200|84.5847|172.5786|16.03|407.91|1.2878|986.125|1013.6497615793488|958.6002384206512|965.4965727140808
2017-12-20|954.0|349.25|423.5|315.7|32.96|3464|2891|5554|1.285|200|85.0521|173.5388|16.12|409.63|1.2835|984.375|1015.1988949518064|953.5511050481936|961.6643818093874
2017-12-21|948.75|351.25|427.0|314.2|32.67|3445|2885|5452|1.295|203|85.277|174.0042|16.13|410.11|1.274|981.95|1015.8213005359996|948.0786994640006|957.359587872925
2017-12-22|949.5|352.0|424.75|312.8|32.74|3331|2877|5328|1.306|203|85.7451|174.9659|16.2|409.91|1.2729|979.7625|1016.0004204011487|943.5245795988512|954.7397252486168
2017-12-25|949.5|352.0|424.75|312.8|32.74|3310|2886|5312|1.306|203|85.7451|174.9659|16.2|409.91|1.2727|977.925|1014.4092774356296|941.4407225643704|956.2431501657446
2017-12-26|959.25|352.75|422.25|315.2|33.2|3301|2902|5324|1.296|203|86.7311|177.0043|16.44|413.54|1.2687|977.925|1014.4092774356296|941.4407225643704|956.2431501657446
2017-12-27|955.5|353.75|428.0|314.2|33.07|3286|2914|5346|1.296|203|87.0755|177.7143|16.48|415.69|1.2655|976.05|1013.092745578588|939.007254421412|955.9954334438298
2017-12-28|945.75|352.0|427.75|311.8|32.5|3180|2906|5334|1.307|203|87.698|178.992|16.56|418.68|1.257|973.7125|1012.1807580187874|935.2442419812126|952.5802889625533
2017-12-29|951.75|350.75|427.0|312.6|33.08|3051|2875|5268|1.32|203|88.1674|179.9572|16.61|420.57|1.2571|972.0125|1011.2009788553984|932.8240211446016|952.3035259750357
2018-01-01|951.75|350.75|427.0|312.6|33.08|3051|2875|5268|1.32|203|88.1674|179.9572|16.61|420.57|1.2545|970.5375|1008.4674601238916|932.6075398761084|956.4523506500236
2018-01-02|964.75|353.25|433.5|317.9|33.55|3052|2853|5330|1.365|203|88.4101|180.4815|16.69|424.88|1.2512|970.5375|1008.4674601238916|932.6075398761084|956.4523506500236
2018-01-03|968.75|353.0|436.0|318.6|33.9|3054|2842|5380|1.346|203|88.6085|180.8937|16.79|426.14|1.2536|969.05|1004.7443973194672|933.3556026805326|960.551567100016
2018-01-04|967.75|351.0|434.0|319.8|33.87|3061|2810|5404|1.322|203|88.5688|180.8199|16.77|425.71|1.2487|967.0125|997.7787457085684|936.2462542914316|962.951044733344
2018-01-05|970.75|351.25|430.75|321.9|33.76|3059|2820|5478|1.315|203|87.9152|179.4927|16.71|423.03|1.2412|965.4125|991.5598110472188|939.2651889527814|965.550696488896
2018-01-08|966.75|347.25|427.75|321.5|33.54|3112|2816|5422|1.305|203|87.6911|179.0567|16.7|421.9|1.2421|964.15|987.3078280501431|940.9921719498568|965.9504643259309
2018-01-09|963.75|349.0|432.25|318.2|33.7|3196|2816|5418|1.326|203|88.0988|179.8963|16.81|422.52|1.2464|962.85|982.8120890690328|942.8879109309672|965.2169762172872
2018-01-10|955.0|349.0|434.25|316.4|33.45|3133|2835|5428|1.324|203|88.2393|180.1904|16.87|423.48|1.2547|961.475|979.5310931543896|943.4189068456104|961.8113174781917
2018-01-11|950.0|348.75|433.25|313.1|33.15|3125|3005|5428|1.347|204|88.3059|180.3337|16.86|423.65|1.2519|960.1875|977.6509439616016|942.7240560383984|957.8742116521278
2018-01-12|960.5|346.25|420.5|317.0|33.13|3135|2825|5416|1.357|204|88.7565|181.261|16.97|424.0|1.2459|959.25|974.3761363209512|944.1238636790488|958.7494744347518
2018-01-15|960.5|346.25|420.5|317.0|33.13|3090|2843|5374|1.357|204|88.7565|181.261|16.97|424.0|1.2429|959.2625|974.4170991368958|944.1079008631044|961.8329829565012
2018-01-16|968.0|348.25|416.5|322.8|32.79|3182|2802|5506|1.361|204|88.4507|180.6652|16.89|424.06|1.2435|959.2625|974.4170991368958|944.1079008631044|961.8329829565012
2018-01-17|968.75|353.0|421.5|324.3|32.51|3165|2799|5530|1.359|204|88.7962|181.3781|16.91|426.48|1.2438|959.3375|974.6633564197894|944.0116435802106|964.1386553043342
2018-01-18|973.0|351.5|425.25|328.4|32.23|3129|2797|5526|1.341|207|88.6943|181.1773|16.91|426.32|1.2418|959.9125|976.3428644207912|943.4821355792088|967.0924368695562
2018-01-19|977.25|352.5|422.75|331.6|32.28|3137|2797|5526|1.332|207|88.5425|180.8743|16.88|426.34|1.2493|960.975|978.9332153901772|943.0167846098228|970.4782912463708
2018-01-22|984.25|352.0|425.75|338.6|32.16|3139|2814|5526|1.324|207|88.8092|181.4407|16.92|426.97|1.2444|962.4875|982.7843439664888|942.190656033511|975.068860830914
2018-01-23|986.25|351.25|421.5|339.6|32.52|3154|2805|5526|1.326|207|89.1564|182.1574|17.04|427.12|1.2419|964.3625|986.1130603376096|942.6119396623902|978.7959072206094
2018-01-24|992.25|356.5|433.0|342.0|32.68|3157|2806|5526|1.349|207|90.4641|184.8365|17.22|432.37|1.2348|966.5|990.294432121822|942.705567878178|983.2806048137396
2018-01-25|992.25|355.25|434.5|340.4|32.5|3162|2793|5526|1.358|211|90.459|184.8334|17.12|432.83|1.2377|968.15|994.1766209869818|942.1233790130182|986.2704032091598
2018-01-26|985.5|356.5|441.0|335.7|32.79|3163|2789|5580|1.361|211|90.7999|185.5373|17.25|433.67|1.2308|969.65|996.0428967716696|943.2571032283304|986.01360213944
2018-01-29|991.5|358.75|449.25|337.4|32.87|3154|2791|5580|1.385|211|90.6277|185.2076|17.2|433.01|1.234|971.9375|997.5674995122904|946.3075004877096|987.8424014262932
2018-01-30|1000.25|361.5|457.25|340.5|33.08|3150|2822|5580|1.38|211|90.2823|184.5091|17.08|430.48|1.2336|974.3625|1001.0493296168728|947.6756703831272|991.9782676175288
